Year,Quarter,OriginCountry,DestinationCountry,Exports_During_The_Quarter
2021,2Q2021,United States,Denmark,
2021,2Q2021,United States,Ecuador,
2021,2Q2021,United States,El Salvador,
2021,2Q2021,United States,Germany,
2021,2Q2021,United States,Ireland,
2021,2Q2021,United States,Israel,
2021,2Q2021,United States,Jamaica,
2021,2Q2021,United States,Japan,
2021,2Q2021,United States,"Korea, South",
2021,2Q2021,United States,Malaysia,
2021,2Q2021,United States,Mexico,
2021,2Q2021,United States,Netherlands,
2021,2Q2021,United States,New Zealand,
2021,2Q2021,United States,Singapore,
2021,2Q2021,United States,Taiwan,
2021,2Q2021,United States,United Kingdom,
2021,2Q2021,United States (CIF),Australia,
2021,2Q2021,United States (CIF),Bahamas,
2021,2Q2021,United States (CIF),Canada,
2021,2Q2021,United States (CIF),China,
2021,2Q2021,United States (CIF),Denmark,
2021,2Q2021,United States (CIF),Ecuador,
2021,2Q2021,United States (CIF),El Salvador,
2021,2Q2021,United States (CIF),Germany,
2021,2Q2021,United States (CIF),Ireland,
2021,2Q2021,United States (CIF),Israel,
2021,2Q2021,United States (CIF),Jamaica,
2021,2Q2021,United States (CIF),Japan,
2021,2Q2021,United States (CIF),"Korea, South",
2021,2Q2021,United States (CIF),Malaysia,
2021,2Q2021,United States (CIF),Mexico,
2021,2Q2021,United States (CIF),Netherlands,
2021,2Q2021,United States (CIF),New Zealand,
2021,2Q2021,United States (CIF),Singapore,
2021,2Q2021,United States (CIF),Taiwan,
2021,2Q2021,United States (CIF),United Kingdom,
2021,2Q2021,United States (Consumption/Domestic),Australia,
2021,2Q2021,United States (Consumption/Domestic),Bahamas,
2021,2Q2021,United States (Consumption/Domestic),Canada,
2021,2Q2021,United States (Consumption/Domestic),Denmark,
2021,2Q2021,United States (Consumption/Domestic),Ecuador,
2021,2Q2021,United States (Consumption/Domestic),El Salvador,
2021,2Q2021,United States (Consumption/Domestic),Germany,
2021,2Q2021,United States (Consumption/Domestic),Ireland,
2021,2Q2021,United States (Consumption/Domestic),Israel,
2021,2Q2021,United States (Consumption/Domestic),Jamaica,
2021,2Q2021,United States (Consumption/Domestic),Japan,
2021,2Q2021,United States (Consumption/Domestic),"Korea, South",
2021,2Q2021,United States (Consumption/Domestic),Malaysia,
2021,2Q2021,United States (Consumption/Domestic),Mexico,
2021,2Q2021,United States (Consumption/Domestic),Netherlands,
2021,2Q2021,United States (Consumption/Domestic),New Zealand,
2021,2Q2021,United States (Consumption/Domestic),Singapore,
2021,2Q2021,United States (Consumption/Domestic),Taiwan,
2021,2Q2021,United States (Consumption/Domestic),United Kingdom,
2021,2Q2021,United States (HS 8),Australia,
2021,2Q2021,United States (HS 8),Bahamas,
2021,2Q2021,United States (HS 8),Canada,
2021,2Q2021,United States (HS 8),China,
2021,2Q2021,United States (HS 8),Denmark,
2021,2Q2021,United States (HS 8),Ecuador,
2021,2Q2021,United States (HS 8),El Salvador,
2021,2Q2021,United States (HS 8),Germany,
2021,2Q2021,United States (HS 8),Ireland,
2021,2Q2021,United States (HS 8),Israel,
2021,2Q2021,United States (HS 8),Jamaica,
2021,2Q2021,United States (HS 8),Japan,
2021,2Q2021,United States (HS 8),"Korea, South",
2021,2Q2021,United States (HS 8),Malaysia,
2021,2Q2021,United States (HS 8),Mexico,
2021,2Q2021,United States (HS 8),Netherlands,
2021,2Q2021,United States (HS 8),New Zealand,
2021,2Q2021,United States (HS 8),Singapore,
2021,2Q2021,United States (HS 8),Taiwan,
2021,2Q2021,United States (HS 8),United Kingdom,
2021,2Q2021,Uruguay,Punta Pereira (Uruguay),
2021,2Q2021,Uruguay,Rio Negro (Uruguay),
2021,2Q2021,Vietnam (BOL),Cambodia,
2021,2Q2021,Vietnam (BOL),India,
2021,2Q2021,Vietnam (BOL),Japan,
2021,2Q2021,Vietnam (BOL),Laos,
2020,1Q2020,Australia,Fiji,
2020,1Q2020,Australia,India,
2020,1Q2020,Australia,Indonesia,
2020,1Q2020,Australia,New Zealand,
2020,1Q2020,Australia,Papua New Guinea,
2020,1Q2020,Belarus,Estonia,
2020,1Q2020,Belarus,Kazakhstan,
2020,1Q2020,Belarus,Latvia,
2020,1Q2020,Belarus,Lithuania,
2020,1Q2020,Belarus,Russia,
2020,1Q2020,Belarus,Ukraine,
2020,1Q2020,Belgium,Australia,
2020,1Q2020,Belgium,Austria,
2020,1Q2020,Belgium,Belarus,
2020,1Q2020,Belgium,Benin,
2020,1Q2020,Belgium,Burkina Faso,
2020,1Q2020,Belgium,Cameroon,
2020,1Q2020,Belgium,"Congo, Dem. Rep.",
2020,1Q2020,Belgium,Cote d Ivoire,
2020,1Q2020,Belgium,Czech Republic,
2020,1Q2020,Belgium,Denmark,
2020,1Q2020,Belgium,Egypt,
2020,1Q2020,Belgium,Estonia,
2020,1Q2020,Belgium,Finland,
2020,1Q2020,Belgium,France,
2020,1Q2020,Belgium,Gambia,
2020,1Q2020,Belgium,Germany,
2020,1Q2020,Belgium,Ghana,
2020,1Q2020,Belgium,Greece,
2020,1Q2020,Belgium,Guinea,
2020,1Q2020,Belgium,Hungary,
2020,1Q2020,Belgium,India,
2020,1Q2020,Belgium,Ireland,
2020,1Q2020,Belgium,Israel,
2020,1Q2020,Belgium,Italy,
2020,1Q2020,Belgium,"Korea, South",
2020,1Q2020,Belgium,Latvia,
2020,1Q2020,Belgium,Luxembourg,
2020,1Q2020,Belgium,Malaysia,
2020,1Q2020,Belgium,Mali,
2020,1Q2020,Belgium,Moldova,
2020,1Q2020,Belgium,Morocco,
2020,1Q2020,Belgium,Netherlands,
2020,1Q2020,Belgium,New Zealand,
2020,1Q2020,Belgium,Norway,
2020,1Q2020,Belgium,Poland,
2020,1Q2020,Belgium,Portugal,
2020,1Q2020,Belgium,Romania,
2020,1Q2020,Belgium,Rwanda,
2020,1Q2020,Belgium,Slovakia,
2020,1Q2020,Belgium,Slovenia,
2020,1Q2020,Belgium,Spain,
2020,1Q2020,Belgium,Sweden,
2020,1Q2020,Belgium,Switzerland,
2020,1Q2020,Belgium,Taiwan,
2020,1Q2020,Belgium,Thailand,
2020,1Q2020,Belgium,Tunisia,
2020,1Q2020,Belgium,United Kingdom,
2020,1Q2020,Belgium,United States,
2020,1Q2020,Belgium,Uruguay,
2020,1Q2020,Belgium,Vietnam,
2020,1Q2020,Brazil,Panama,
2020,1Q2020,Bulgaria,Greece,
2020,1Q2020,Bulgaria,Macedonia,
2020,1Q2020,Bulgaria,Montenegro,
2020,1Q2020,Bulgaria,Romania,
2020,1Q2020,Bulgaria,Serbia,
2020,1Q2020,Bulgaria,Turkey,
2020,1Q2020,Canada,United Arab Emirates,
2020,1Q2020,Canada,United States,
2020,1Q2020,China,Angola,
2020,1Q2020,China,Brunei Darussalam,
2020,1Q2020,China,Chile,
2020,1Q2020,China,Fiji,
2020,1Q2020,China,Hong Kong,
2020,1Q2020,China,India,
2020,1Q2020,China,Malaysia,
2020,1Q2020,China,Myanmar,
2020,1Q2020,China,New Zealand,
2020,1Q2020,China,Papua New Guinea,
2020,1Q2020,China,Taiwan,
2020,1Q2020,China,Vietnam,
2020,1Q2020,China with HK ReExports,Angola,
2020,1Q2020,China with HK ReExports,Brunei Darussalam,
2020,1Q2020,China with HK ReExports,Chile,
2020,1Q2020,China with HK ReExports,Fiji,
2020,1Q2020,China with HK ReExports,India,
2020,1Q2020,China with HK ReExports,Malaysia,
2020,1Q2020,China with HK ReExports,Myanmar,
2020,1Q2020,China with HK ReExports,New Zealand,
2020,1Q2020,China with HK ReExports,Papua New Guinea,
2020,1Q2020,China with HK ReExports,Taiwan,
2020,1Q2020,China with HK ReExports,Vietnam,
2020,1Q2020,Colombia,Costa Rica,
2020,1Q2020,Colombia,Ecuador,
2020,1Q2020,Colombia,Puerto Rico (U.S.),
2020,1Q2020,Croatia,Bosnia & Herzegovina,
2020,1Q2020,Croatia,Hungary,
2020,1Q2020,Croatia,Kosovo,
2020,1Q2020,Croatia,Serbia,
2020,1Q2020,Croatia,Slovenia,
2020,1Q2020,Czech Republic,Austria,
2020,1Q2020,Czech Republic,Croatia,
2020,1Q2020,Czech Republic,Estonia,
2020,1Q2020,Czech Republic,France,
2020,1Q2020,Czech Republic,Germany,
2020,1Q2020,Czech Republic,Greece,
2020,1Q2020,Czech Republic,Hungary,
2020,1Q2020,Czech Republic,Ireland,
2020,1Q2020,Czech Republic,Norway,
2020,1Q2020,Czech Republic,Poland,
2020,1Q2020,Czech Republic,Romania,
2020,1Q2020,Czech Republic,Russia,
2020,1Q2020,Czech Republic,Slovakia,
2020,1Q2020,Czech Republic,Slovenia,
2020,1Q2020,Czech Republic,Spain,
2020,1Q2020,Czech Republic,Sweden,
2020,1Q2020,Czech Republic,Turkey,
2020,1Q2020,Czech Republic,United Kingdom,
2020,1Q2020,Denmark,Norway,
2020,1Q2020,Denmark,Sweden,
2020,1Q2020,Egypt (UN),Syria,
2020,1Q2020,El Salvador,Costa Rica,
2020,1Q2020,El Salvador,Guatemala,
2020,1Q2020,El Salvador,Honduras,
2020,1Q2020,El Salvador,Nicaragua,
2020,1Q2020,EU (External Trade),Algeria,
2020,1Q2020,EU (External Trade),Angola,
2020,1Q2020,EU (External Trade),Argentina,
2020,1Q2020,EU (External Trade),Armenia,
2020,1Q2020,EU (External Trade),Australia,
2020,1Q2020,EU (External Trade),Bangladesh,
2020,1Q2020,EU (External Trade),Belarus,
2020,1Q2020,EU (External Trade),Benin,
2020,1Q2020,EU (External Trade),Bosnia & Herzegovina,
2020,1Q2020,EU (External Trade),Brazil,
2020,1Q2020,EU (External Trade),Burkina Faso,
2020,1Q2020,EU (External Trade),Cameroon,
2020,1Q2020,EU (External Trade),Chad,
2020,1Q2020,EU (External Trade),Chile,
2020,1Q2020,EU (External Trade),China,
2020,1Q2020,EU (External Trade),Colombia,
2020,1Q2020,EU (External Trade),Congo,
2020,1Q2020,EU (External Trade),"Congo, Dem. Rep.",
2020,1Q2020,EU (External Trade),Cote d Ivoire,
2020,1Q2020,EU (External Trade),Cuba,
2020,1Q2020,EU (External Trade),Dominican Republic,
2020,1Q2020,EU (External Trade),Egypt,
2020,1Q2020,EU (External Trade),Ethiopia,
2020,1Q2020,EU (External Trade),French Polynesia,
2020,1Q2020,EU (External Trade),Gabon,
2020,1Q2020,EU (External Trade),Gambia,
2020,1Q2020,EU (External Trade),Ghana,
2020,1Q2020,EU (External Trade),Guatemala,
2020,1Q2020,EU (External Trade),Guinea,
2020,1Q2020,EU (External Trade),Guyana,
2020,1Q2020,EU (External Trade),Haiti,
2020,1Q2020,EU (External Trade),Hong Kong,
2020,1Q2020,EU (External Trade),Iceland,
2020,1Q2020,EU (External Trade),India,
2020,1Q2020,EU (External Trade),Iraq,
2020,1Q2020,EU (External Trade),Israel,
2020,1Q2020,EU (External Trade),Japan,
2020,1Q2020,EU (External Trade),Jordan,
2020,1Q2020,EU (External Trade),Kenya,
2020,1Q2020,EU (External Trade),"Korea, South",
2020,1Q2020,EU (External Trade),Kosovo,
2020,1Q2020,EU (External Trade),Macedonia,
2020,1Q2020,EU (External Trade),Malaysia,
2020,1Q2020,EU (External Trade),Mali,
2020,1Q2020,EU (External Trade),Mexico,
2020,1Q2020,EU (External Trade),Moldova,
2020,1Q2020,EU (External Trade),Montenegro,
2020,1Q2020,EU (External Trade),Morocco,
2020,1Q2020,EU (External Trade),New Zealand,
2020,1Q2020,EU (External Trade),Niger,
2020,1Q2020,EU (External Trade),Non-EU Suppression,
2020,1Q2020,EU (External Trade),Norway,
2020,1Q2020,EU (External Trade),Pakistan,
2020,1Q2020,EU (External Trade),Philippines,
2020,1Q2020,EU (External Trade),Qatar,
2020,1Q2020,EU (External Trade),Russia,
2020,1Q2020,EU (External Trade),Rwanda,
2020,1Q2020,EU (External Trade),Saudi Arabia,
2020,1Q2020,EU (External Trade),Senegal,
2020,1Q2020,EU (External Trade),Serbia,
2020,1Q2020,EU (External Trade),Singapore,
2020,1Q2020,EU (External Trade),Sint Maarten,
2020,1Q2020,EU (External Trade),South Africa,
2020,1Q2020,EU (External Trade),Switzerland,
2020,1Q2020,EU (External Trade),Taiwan,
2020,1Q2020,EU (External Trade),Thailand,
2020,1Q2020,EU (External Trade),Togo,
2020,1Q2020,EU (External Trade),Trinidad & Tobago,
2020,1Q2020,EU (External Trade),Tunisia,
2020,1Q2020,EU (External Trade),Turkey,
2020,1Q2020,EU (External Trade),Uganda,
2020,1Q2020,EU (External Trade),Ukraine,
2020,1Q2020,EU (External Trade),United Arab Emirates,
2020,1Q2020,EU (External Trade),United Kingdom,
2020,1Q2020,EU (External Trade),United States,
2020,1Q2020,EU (External Trade),Uruguay,
2020,1Q2020,EU (External Trade),Vietnam,
2020,1Q2020,France,Algeria,
2020,1Q2020,France,Austria,
2020,1Q2020,France,Belgium,
2020,1Q2020,France,Cameroon,
2020,1Q2020,France,Chad,
2020,1Q2020,France,Congo,
2020,1Q2020,France,Czech Republic,
2020,1Q2020,France,Denmark,
2020,1Q2020,France,Dominican Republic,
2020,1Q2020,France,Ethiopia,
2020,1Q2020,France,Finland,
2020,1Q2020,France,French Polynesia,
2020,1Q2020,France,Germany,
2020,1Q2020,France,Greece,
2020,1Q2020,France,Guinea,
2020,1Q2020,France,Hungary,
2020,1Q2020,France,India,
2020,1Q2020,France,Ireland,
2020,1Q2020,France,Italy,
2020,1Q2020,France,Jordan,
2020,1Q2020,France,Luxembourg,
2020,1Q2020,France,Malta,
2020,1Q2020,France,Morocco,
2020,1Q2020,France,Netherlands,
2020,1Q2020,France,New Zealand,
2020,1Q2020,France,Poland,
2020,1Q2020,France,Portugal,
2020,1Q2020,France,Romania,
2020,1Q2020,France,Saudi Arabia,
2020,1Q2020,France,Senegal,
2020,1Q2020,France,Singapore,
2020,1Q2020,France,Slovenia,
2020,1Q2020,France,Spain,
2020,1Q2020,France,Sweden,
2020,1Q2020,France,Switzerland,
2020,1Q2020,France,United Arab Emirates,
2020,1Q2020,France,United Kingdom,
2020,1Q2020,France,Vietnam,
2020,1Q2020,France (Customs),Algeria,
2020,1Q2020,France (Customs),Austria,
2020,1Q2020,France (Customs),Belgium,
2020,1Q2020,France (Customs),Cameroon,
2020,1Q2020,France (Customs),Chad,
2020,1Q2020,France (Customs),Congo,
2020,1Q2020,France (Customs),Czech Republic,
2020,1Q2020,France (Customs),Denmark,
2020,1Q2020,France (Customs),Dominican Republic,
2020,1Q2020,France (Customs),Ethiopia,
2020,1Q2020,France (Customs),Finland,
2020,1Q2020,France (Customs),French Polynesia,
2020,1Q2020,France (Customs),Germany,
2020,1Q2020,France (Customs),Greece,
2020,1Q2020,France (Customs),Guinea,
2020,1Q2020,France (Customs),Hungary,
2020,1Q2020,France (Customs),India,
2020,1Q2020,France (Customs),Ireland,
2020,1Q2020,France (Customs),Italy,
2020,1Q2020,France (Customs),Jordan,
2020,1Q2020,France (Customs),Luxembourg,
2020,1Q2020,France (Customs),Malta,
2020,1Q2020,France (Customs),Morocco,
2020,1Q2020,France (Customs),Netherlands,
2020,1Q2020,France (Customs),New Zealand,
2020,1Q2020,France (Customs),Poland,
2020,1Q2020,France (Customs),Portugal,
2020,1Q2020,France (Customs),Romania,
2020,1Q2020,France (Customs),Saudi Arabia,
2020,1Q2020,France (Customs),Senegal,
2020,1Q2020,France (Customs),Singapore,
2020,1Q2020,France (Customs),Slovenia,
2020,1Q2020,France (Customs),Spain,
2020,1Q2020,France (Customs),Sweden,
2020,1Q2020,France (Customs),Switzerland,
2020,1Q2020,France (Customs),United Arab Emirates,
2020,1Q2020,France (Customs),United Kingdom,
2020,1Q2020,France (Customs),Vietnam,
2020,1Q2020,Germany,Argentina,
2020,1Q2020,Germany,Armenia,
2020,1Q2020,Germany,Australia,
2020,1Q2020,Germany,Austria,
2020,1Q2020,Germany,Belarus,
2020,1Q2020,Germany,Belgium,
2020,1Q2020,Germany,Brazil,
2020,1Q2020,Germany,Bulgaria,
2020,1Q2020,Germany,Chile,
2020,1Q2020,Germany,China,
2020,1Q2020,Germany,Colombia,
2020,1Q2020,Germany,Croatia,
2020,1Q2020,Germany,Czech Republic,
2020,1Q2020,Germany,Denmark,
2020,1Q2020,Germany,Egypt,
2020,1Q2020,Germany,Estonia,
2020,1Q2020,Germany,Ethiopia,
2020,1Q2020,Germany,Finland,
2020,1Q2020,Germany,France,
2020,1Q2020,Germany,Greece,
2020,1Q2020,Germany,Guatemala,
2020,1Q2020,Germany,Hong Kong,
2020,1Q2020,Germany,Hungary,
2020,1Q2020,Germany,India,
2020,1Q2020,Germany,Iraq,
2020,1Q2020,Germany,Ireland,
2020,1Q2020,Germany,Israel,
2020,1Q2020,Germany,Italy,
2020,1Q2020,Germany,Japan,
2020,1Q2020,Germany,"Korea, South",
2020,1Q2020,Germany,Latvia,
2020,1Q2020,Germany,Lithuania,
2020,1Q2020,Germany,Luxembourg,
2020,1Q2020,Germany,Macedonia,
2020,1Q2020,Germany,Malaysia,
2020,1Q2020,Germany,Mali,
2020,1Q2020,Germany,Malta,
2020,1Q2020,Germany,Mexico,
2020,1Q2020,Germany,Morocco,
2020,1Q2020,Germany,Netherlands,
2020,1Q2020,Germany,New Zealand,
2020,1Q2020,Germany,Norway,
2020,1Q2020,Germany,Philippines,
2020,1Q2020,Germany,Poland,
2020,1Q2020,Germany,Portugal,
2020,1Q2020,Germany,Qatar,
2020,1Q2020,Germany,Romania,
2020,1Q2020,Germany,Russia,
2020,1Q2020,Germany,Saudi Arabia,
2020,1Q2020,Germany,Serbia,
2020,1Q2020,Germany,Singapore,
2020,1Q2020,Germany,Slovakia,
2020,1Q2020,Germany,Slovenia,
2020,1Q2020,Germany,South Africa,
2020,1Q2020,Germany,Spain,
2020,1Q2020,Germany,Sweden,
2020,1Q2020,Germany,Switzerland,
2020,1Q2020,Germany,Taiwan,
2020,1Q2020,Germany,Thailand,
2020,1Q2020,Germany,Turkey,
2020,1Q2020,Germany,Ukraine,
2020,1Q2020,Germany,United Arab Emirates,
2020,1Q2020,Germany,United Kingdom,
2020,1Q2020,Germany,United States,
2020,1Q2020,Germany,Vietnam,
2020,1Q2020,Germany (Customs),Argentina,
2020,1Q2020,Germany (Customs),Armenia,
2020,1Q2020,Germany (Customs),Australia,
2020,1Q2020,Germany (Customs),Austria,
2020,1Q2020,Germany (Customs),Belarus,
2020,1Q2020,Germany (Customs),Belgium,
2020,1Q2020,Germany (Customs),Brazil,
2020,1Q2020,Germany (Customs),Bulgaria,
2020,1Q2020,Germany (Customs),Chile,
2020,1Q2020,Germany (Customs),China,
2020,1Q2020,Germany (Customs),Colombia,
2020,1Q2020,Germany (Customs),Croatia,
2020,1Q2020,Germany (Customs),Czech Republic,
2020,1Q2020,Germany (Customs),Denmark,
2020,1Q2020,Germany (Customs),Egypt,
2020,1Q2020,Germany (Customs),Estonia,
2020,1Q2020,Germany (Customs),Ethiopia,
2020,1Q2020,Germany (Customs),Finland,
2020,1Q2020,Germany (Customs),France,
2020,1Q2020,Germany (Customs),Greece,
2020,1Q2020,Germany (Customs),Guatemala,
2020,1Q2020,Germany (Customs),Hong Kong,
2020,1Q2020,Germany (Customs),Hungary,
2020,1Q2020,Germany (Customs),India,
2020,1Q2020,Germany (Customs),Iraq,
2020,1Q2020,Germany (Customs),Ireland,
2020,1Q2020,Germany (Customs),Israel,
2020,1Q2020,Germany (Customs),Italy,
2020,1Q2020,Germany (Customs),Japan,
2020,1Q2020,Germany (Customs),"Korea, South",
2020,1Q2020,Germany (Customs),Latvia,
2020,1Q2020,Germany (Customs),Lithuania,
2020,1Q2020,Germany (Customs),Luxembourg,
2020,1Q2020,Germany (Customs),Macedonia,
2020,1Q2020,Germany (Customs),Malaysia,
2020,1Q2020,Germany (Customs),Mali,
2020,1Q2020,Germany (Customs),Malta,
2020,1Q2020,Germany (Customs),Mexico,
2020,1Q2020,Germany (Customs),Morocco,
2020,1Q2020,Germany (Customs),Netherlands,
2020,1Q2020,Germany (Customs),New Zealand,
2020,1Q2020,Germany (Customs),Norway,
2020,1Q2020,Germany (Customs),Philippines,
2020,1Q2020,Germany (Customs),Poland,
2020,1Q2020,Germany (Customs),Portugal,
2020,1Q2020,Germany (Customs),Qatar,
2020,1Q2020,Germany (Customs),Romania,
2020,1Q2020,Germany (Customs),Russia,
2020,1Q2020,Germany (Customs),Saudi Arabia,
2020,1Q2020,Germany (Customs),Serbia,
2020,1Q2020,Germany (Customs),Singapore,
2020,1Q2020,Germany (Customs),Slovakia,
2020,1Q2020,Germany (Customs),Slovenia,
2020,1Q2020,Germany (Customs),South Africa,
2020,1Q2020,Germany (Customs),Spain,
2020,1Q2020,Germany (Customs),Sweden,
2020,1Q2020,Germany (Customs),Switzerland,
2020,1Q2020,Germany (Customs),Taiwan,
2020,1Q2020,Germany (Customs),Thailand,
2020,1Q2020,Germany (Customs),Turkey,
2020,1Q2020,Germany (Customs),Ukraine,
2020,1Q2020,Germany (Customs),United Arab Emirates,
2020,1Q2020,Germany (Customs),United Kingdom,
2020,1Q2020,Germany (Customs),United States,
2020,1Q2020,Germany (Customs),Vietnam,
2020,1Q2020,Ghana,Burkina Faso,
2020,1Q2020,Greece,Cyprus,
2020,1Q2020,Hungary,Austria,
2020,1Q2020,Hungary,Bosnia & Herzegovina,
2020,1Q2020,Hungary,Greece,
2020,1Q2020,Hungary,Poland,
2020,1Q2020,Hungary,Romania,
2020,1Q2020,Hungary,Serbia,
2020,1Q2020,Hungary,Slovakia,
2020,1Q2020,Hungary,Slovenia,
2020,1Q2020,Hungary,Switzerland,
2020,1Q2020,India,Bangladesh,
2020,1Q2020,India,Benin,
2020,1Q2020,India,Bhutan,
2020,1Q2020,India,Cameroon,
2020,1Q2020,India,Cote d Ivoire,
2020,1Q2020,India,Ethiopia,
2020,1Q2020,India,Ghana,
2020,1Q2020,India,Kenya,
2020,1Q2020,India,Madagascar,
2020,1Q2020,India,Mauritius,
2020,1Q2020,India,Myanmar,
2020,1Q2020,India,Nepal,
2020,1Q2020,India,Nicaragua,
2020,1Q2020,India,Nigeria,
2020,1Q2020,India,Paraguay,
2020,1Q2020,India,Senegal,
2020,1Q2020,India,Somalia,
2020,1Q2020,India,Sri Lanka,
2020,1Q2020,India,Tanzania,
2020,1Q2020,India,Uganda,
2020,1Q2020,India,United States,
2020,1Q2020,Ireland,United Kingdom,
2020,1Q2020,Ireland,United States,
2020,1Q2020,Ireland (Customs),Northern Ireland,
2020,1Q2020,Ireland (Customs),Taiwan,
2020,1Q2020,Ireland (Customs),United States,
2020,1Q2020,Italy,Austria,
2020,1Q2020,Italy,Croatia,
2020,1Q2020,Italy,Cuba,
2020,1Q2020,Italy,Cyprus,
2020,1Q2020,Italy,Czech Republic,
2020,1Q2020,Italy,France,
2020,1Q2020,Italy,Germany,
2020,1Q2020,Italy,Hungary,
2020,1Q2020,Italy,Ireland,
2020,1Q2020,Italy,Luxembourg,
2020,1Q2020,Italy,Malta,
2020,1Q2020,Italy,Netherlands,
2020,1Q2020,Italy,Pakistan,
2020,1Q2020,Italy,Portugal,
2020,1Q2020,Italy,Romania,
2020,1Q2020,Italy,Slovenia,
2020,1Q2020,Italy,Spain,
2020,1Q2020,Italy,Switzerland,
2020,1Q2020,Italy,Turkey,
2020,1Q2020,Italy,United States,
2020,1Q2020,Italy Istat,Austria,
2020,1Q2020,Italy Istat,Croatia,
2020,1Q2020,Italy Istat,Cuba,
2020,1Q2020,Italy Istat,Cyprus,
2020,1Q2020,Italy Istat,Czech Republic,
2020,1Q2020,Italy Istat,France,
2020,1Q2020,Italy Istat,Germany,
2020,1Q2020,Italy Istat,Hungary,
2020,1Q2020,Italy Istat,Ireland,
2020,1Q2020,Italy Istat,Luxembourg,
2020,1Q2020,Italy Istat,Malta,
2020,1Q2020,Italy Istat,Netherlands,
2020,1Q2020,Italy Istat,Pakistan,
2020,1Q2020,Italy Istat,Portugal,
2020,1Q2020,Italy Istat,Romania,
2020,1Q2020,Italy Istat,Slovenia,
2020,1Q2020,Italy Istat,Spain,
2020,1Q2020,Italy Istat,Switzerland,
2020,1Q2020,Italy Istat,Turkey,
2020,1Q2020,Italy Istat,United States,
2020,1Q2020,Japan,Bangladesh,
2020,1Q2020,Japan,China,
2020,1Q2020,Japan,India,
2020,1Q2020,Japan,Indonesia,
2020,1Q2020,Japan,"Korea, South",
2020,1Q2020,Japan,Malaysia,
2020,1Q2020,Japan,Pakistan,
2020,1Q2020,Japan,Philippines,
2020,1Q2020,Japan,Singapore,
2020,1Q2020,Japan,Taiwan,
2020,1Q2020,Japan,Thailand,
2020,1Q2020,Japan,Vietnam,
2020,1Q2020,Kenya,Burundi,
2020,1Q2020,Kenya,"Congo, Dem. Rep.",
2020,1Q2020,Kenya,Ethiopia,
2020,1Q2020,Kenya,Malawi,
2020,1Q2020,Kenya,Rwanda,
2020,1Q2020,Kenya,South Sudan,
2020,1Q2020,Kenya,Tanzania,
2020,1Q2020,Kenya,Uganda,
2020,1Q2020,Latvia,Estonia,
2020,1Q2020,Latvia,Lithuania,
2020,1Q2020,Lithuania,Estonia,
2020,1Q2020,Lithuania,Latvia,
2020,1Q2020,Lithuania,Russia,
2020,1Q2020,Luxembourg,Belgium,
2020,1Q2020,Luxembourg,Germany,
2020,1Q2020,Macedonia,Kosovo,
2020,1Q2020,Malaysia,Brunei Darussalam,
2020,1Q2020,Malaysia,Hong Kong,
2020,1Q2020,Malaysia,Myanmar,
2020,1Q2020,Malaysia,Papua New Guinea,
2020,1Q2020,Malaysia,Singapore,
2020,1Q2020,Mauritius,Madagascar,
2020,1Q2020,Mexico,Guatemala,
2020,1Q2020,Mexico,United States,
2020,1Q2020,Netherlands,Austria,
2020,1Q2020,Netherlands,Belgium,
2020,1Q2020,Netherlands,Bulgaria,
2020,1Q2020,Netherlands,Cote d Ivoire,
2020,1Q2020,Netherlands,Cuba,
2020,1Q2020,Netherlands,Cyprus,
2020,1Q2020,Netherlands,Czech Republic,
2020,1Q2020,Netherlands,Denmark,
2020,1Q2020,Netherlands,Dominican Republic,
2020,1Q2020,Netherlands,Estonia,
2020,1Q2020,Netherlands,Ethiopia,
2020,1Q2020,Netherlands,EU Suppression,
2020,1Q2020,Netherlands,Finland,
2020,1Q2020,Netherlands,France,
2020,1Q2020,Netherlands,Gabon,
2020,1Q2020,Netherlands,Germany,
2020,1Q2020,Netherlands,Greece,
2020,1Q2020,Netherlands,Guatemala,
2020,1Q2020,Netherlands,Guyana,
2020,1Q2020,Netherlands,Haiti,
2020,1Q2020,Netherlands,Hungary,
2020,1Q2020,Netherlands,Iceland,
2020,1Q2020,Netherlands,Ireland,
2020,1Q2020,Netherlands,Israel,
2020,1Q2020,Netherlands,Italy,
2020,1Q2020,Netherlands,Kenya,
2020,1Q2020,Netherlands,Latvia,
2020,1Q2020,Netherlands,Lithuania,
2020,1Q2020,Netherlands,Luxembourg,
2020,1Q2020,Netherlands,Mali,
2020,1Q2020,Netherlands,Malta,
